"stand.id" "region" "number.trees"
"7735" 3842 "e" 51
"7736" 2195 "p" 52
"7737" 878 "d" 45
"7738" 3065 "j" 49
"7739" 3550 "v" 50
"7740" 372 "u" 53
"7741" 2594 "i" 60
"7742" 9624 "t" 48
"7743" 5576 "k" 54
"7744" 5529 "w" 57
"7745" 4019 "g" 53
"7746" 7705 "g" 54
"7747" 8534 "i" 58
"7748" 2484 "l" 45
"7749" 9860 "o" 45
"7750" 9785 "i" 59
"7751" 1 "u" 51
"7752" 4798 "a" 55
"7753" 2496 "p" 51
"7754" 7610 "w" 58
"7755" 2399 "u" 54
"7756" 4384 "w" 58
"7757" 7248 "n" 59
"7758" 4 "f" 42
"7759" 2085 "t" 46
"7760" 9015 "j" 50
"7761" 9914 "b" 46
"7762" 8164 "h" 42
"7763" 3340 "i" 59
"7764" 5045 "m" 55
"7765" 7919 "h" 42
"7766" 1068 "s" 49
"7767" 646 "h" 41
"7768" 8828 "x" 48
"7769" 7745 "w" 56
"7770" 6004 "p" 53
"7771" 6497 "g" 53
"7772" 1023 "e" 51
"7773" 8628 "v" 53
"7774" 3208 "s" 48
"7775" 7147 "v" 51
"7776" 8187 "n" 60
"7777" 983 "j" 47
"7778" 1717 "l" 46
"7779" 906 "k" 52
"7780" 6211 "w" 57
"7781" 1397 "t" 46
"7782" 6912 "x" 47
"7783" 6698 "i" 59
"7784" 177 "i" 61
"7785" 5665 "q" 59
"7786" 6396 "q" 58
"7787" 9082 "a" 53
"7788" 7108 "u" 52
"7789" 2542 "e" 52
"7790" 239 "j" 50
"7791" 9618 "m" 57
"7792" 8662 "i" 58
"7793" 6626 "g" 53
"7794" 4573 "h" 43
"7795" 4279 "a" 53
"7796" 3453 "v" 52
"7797" 4860 "u" 53
"7798" 8597 "g" 52
"7799" 87 "w" 57
"7800" 4198 "q" 59
"7801" 8016 "w" 56
"7802" 6332 "v" 51
"7803" 9116 "b" 45
"7804" 1193 "q" 57
"7805" 4366 "f" 45
"7806" 8510 "e" 52
"7807" 4173 "d" 46
"7808" 3277 "s" 49
"7809" 1675 "q" 59
"7810" 9933 "l" 46
"7811" 3357 "k" 51
"7812" 8439 "c" 54
"7813" 7676 "h" 43
"7814" 5967 "h" 42
"7815" 7538 "g" 53
"7816" 7037 "w" 56
"7817" 5311 "o" 47
"7818" 707 "k" 52
"7819" 159 "j" 49
"7820" 7113 "d" 47
"7821" 7021 "l" 46
"7822" 743 "i" 59
"7823" 7541 "q" 58
"7824" 2611 "q" 57
"7825" 9313 "x" 51
"7826" 1128 "f" 43
"7827" 493 "p" 50
"7828" 1109 "u" 52
"7829" 8756 "w" 57
"7830" 7896 "s" 49
"7831" 2980 "w" 57
"7832" 2186 "t" 50
"7833" 9320 "v" 50
"7834" 7733 "t" 46
"7835" 4518 "s" 48
"7836" 318 "r" 52
"7837" 9008 "j" 52
"7838" 5703 "k" 51
"7839" 7778 "d" 47
"7840" 5997 "w" 58
"7841" 6656 "s" 47
"7842" 5149 "h" 40
"7843" 1273 "r" 50
"7844" 9827 "c" 56
"7845" 2922 "p" 54
"7846" 8908 "u" 55
"7847" 2430 "l" 45
"7848" 7131 "v" 53
"7849" 3594 "o" 46
"7850" 977 "h" 43
"7851" 5480 "j" 49
"7852" 9570 "g" 54
"7853" 1342 "w" 56
"7854" 4667 "g" 54
"7855" 6359 "q" 58
"7856" 8381 "v" 50
"7857" 6841 "h" 42
"7858" 1747 "m" 56
"7859" 4187 "l" 47
"7860" 6621 "e" 53
"7861" 1202 "k" 51
"7862" 7057 "g" 52
"7863" 6417 "v" 51
"7864" 7864 "w" 57
"7865" 9187 "j" 50
"7866" 937 "u" 53
"7867" 4107 "w" 59
"7868" 1578 "e" 53
"7869" 1353 "e" 53
"7870" 8549 "w" 55
"7871" 8019 "m" 56
"7872" 9779 "v" 52
"7873" 2161 "d" 46
"7874" 1165 "p" 52
"7875" 7584 "e" 52
"7876" 5039 "t" 47
"7877" 6032 "q" 60
"7878" 527 "k" 51
"7879" 9904 "x" 49
"7880" 2200 "v" 52
"7881" 3559 "u" 53
"7882" 1166 "t" 46
"7883" 7974 "c" 57
"7884" 4722 "a" 52
"7885" 5971 "f" 43
"7886" 3221 "f" 42
"7887" 872 "u" 54
"7888" 1572 "i" 59
"7889" 8738 "j" 50
"7890" 2694 "r" 50
"7891" 9315 "t" 49
"7892" 8533 "v" 51
"7893" 6481 "e" 52
"7894" 6655 "x" 48
"7895" 2454 "q" 61
"7896" 7148 "w" 54
"7897" 762 "g" 53
"7898" 3831 "o" 45
"7899" 2632 "c" 56
"7900" 8684 "v" 52
"7901" 871 "s" 49
"7902" 5889 "l" 46
"7903" 2140 "b" 46
"7904" 8321 "l" 46
"7905" 1738 "p" 52
"7906" 7965 "o" 46
"7907" 2711 "u" 54
"7908" 3418 "v" 50
"7909" 142 "u" 54
"7910" 8892 "g" 53
"7911" 4323 "k" 50
"7912" 6046 "l" 46
"7913" 8215 "b" 47
"7914" 7347 "h" 41
"7915" 729 "h" 43
"7916" 4326 "r" 50
"7917" 4224 "h" 40
"7918" 4922 "e" 53
"7919" 2084 "q" 59
"7920" 3137 "r" 52
"7921" 958 "v" 51
"7922" 818 "o" 45
"7923" 1312 "f" 42
"7924" 4891 "t" 47
"7925" 8013 "w" 56
"7926" 8027 "i" 59
"7927" 8513 "e" 50
"7928" 4569 "h" 42
"7929" 8302 "h" 44
"7930" 1771 "v" 51
"7931" 6139 "a" 52
"7932" 2718 "g" 54
"7933" 9729 "f" 45
"7934" 3778 "u" 52
"7935" 3781 "q" 57
"7936" 1734 "o" 46
"7937" 3726 "e" 53
"7938" 8490 "n" 60
"7939" 2813 "u" 54
"7940" 5170 "g" 54
"7941" 8511 "w" 59
"7942" 5791 "m" 55
"7943" 7364 "q" 59
"7944" 2597 "q" 61
"7945" 9735 "k" 51
"7946" 2396 "x" 49
"7947" 1256 "d" 48
"7948" 7082 "d" 46
"7949" 7494 "u" 53
"7950" 314 "k" 51
"7951" 2197 "i" 61
"7952" 5940 "u" 53
"7953" 6844 "l" 46
"7954" 6983 "v" 51
"7955" 1037 "v" 53
"7956" 5322 "w" 56
"7957" 6236 "x" 49
"7958" 320 "e" 51
"7959" 6515 "u" 53
"7960" 4316 "c" 54
"7961" 7159 "p" 52
"7962" 8337 "i" 60
"7963" 5496 "r" 50
"7964" 9156 "u" 51
"7965" 1899 "r" 49
"7966" 4997 "x" 50
"7967" 523 "u" 52
"7968" 2296 "m" 56
"7969" 9498 "a" 51
"7970" 2410 "e" 54
"7971" 5525 "a" 52
"7972" 9474 "g" 55
"7973" 6450 "q" 59
"7974" 8653 "d" 47
"7975" 5177 "s" 46
"7976" 9562 "u" 52
"7977" 1106 "t" 49
"7978" 3708 "g" 53
"7979" 6059 "w" 57
"7980" 928 "s" 47
"7981" 4991 "i" 58
"7982" 3959 "o" 46
"7983" 9494 "x" 48
"7984" 4606 "e" 52
"7985" 3092 "h" 43
"7986" 3432 "d" 44
"7987" 392 "o" 45
"7988" 6223 "p" 52
"7989" 4846 "f" 43
"7990" 4536 "a" 53
"7991" 5916 "h" 41
"7992" 4755 "r" 49
"7993" 5466 "n" 61
"7994" 5718 "q" 58
"7995" 9132 "i" 59
"7996" 5613 "k" 53
"7997" 9975 "d" 48
"7998" 9642 "q" 60
"7999" 1883 "o" 45
"8000" 8820 "f" 43
"8001" 5746 "l" 46
"8002" 4441 "h" 41
"8003" 9283 "s" 49
"8004" 1554 "e" 51
"8005" 3387 "l" 46
"8006" 8635 "c" 55
"8007" 6920 "x" 51
"8008" 4331 "b" 47
"8009" 7765 "v" 51
"8010" 3146 "p" 52
"8011" 8530 "o" 45
"8012" 2697 "e" 52
"8013" 7263 "g" 53
"8014" 6233 "k" 52
"8015" 2587 "k" 50
"8016" 3930 "a" 52
"8017" 8429 "p" 53
"8018" 6296 "u" 54
"8019" 6071 "v" 50
"8020" 9177 "u" 53
"8021" 1640 "p" 52
"8022" 208 "l" 48
"8023" 3071 "w" 57
"8024" 165 "n" 58
"8025" 4590 "p" 53
"8026" 973 "p" 53
"8027" 2654 "j" 50
"8028" 1114 "a" 52
"8029" 2321 "f" 42
"8030" 7287 "g" 54
"8031" 8068 "t" 46
"8032" 4799 "r" 51
"8033" 2298 "v" 51
"8034" 7172 "v" 51
"8035" 8579 "b" 46
"8036" 9588 "w" 57
"8037" 7986 "v" 53
"8038" 554 "s" 48
"8039" 5273 "f" 45
"8040" 1214 "i" 60
"8041" 4399 "v" 52
"8042" 7420 "f" 44
"8043" 3140 "d" 46
"8044" 5123 "v" 50
"8045" 2876 "l" 47
"8046" 504 "x" 50
"8047" 2206 "d" 47
"8048" 9110 "w" 56
"8049" 755 "e" 53
"8050" 2458 "w" 57
"8051" 3942 "g" 55
"8052" 6460 "a" 53
"8053" 1261 "i" 61
"8054" 1288 "n" 58
"8055" 2223 "d" 47
"8056" 7605 "m" 57
"8057" 7111 "v" 52
"8058" 95 "u" 51
"8059" 3725 "m" 58
"8060" 7457 "c" 55
"8061" 6544 "c" 55
"8062" 8447 "n" 57
"8063" 8112 "s" 49
"8064" 7076 "s" 50
"8065" 1938 "u" 51
"8066" 8586 "g" 54
"8067" 654 "w" 55
"8068" 8877 "c" 56
"8069" 1080 "u" 53
"8070" 5070 "h" 42
"8071" 4694 "m" 55
"8072" 4479 "e" 53
"8073" 4836 "q" 59
"8074" 845 "g" 53
"8075" 2457 "v" 52
"8076" 7089 "l" 46
"8077" 6168 "a" 53
"8078" 5697 "d" 46
"8079" 1048 "v" 53
"8080" 7394 "i" 62
"8081" 1029 "f" 42
"8082" 5931 "v" 51
"8083" 4310 "b" 47
"8084" 9881 "n" 59
"8085" 5604 "m" 56
"8086" 1871 "q" 58
"8087" 8093 "q" 59
"8088" 4692 "p" 53
"8089" 8184 "h" 43
"8090" 6785 "a" 52
"8091" 8857 "i" 60
"8092" 9818 "j" 51
"8093" 7191 "o" 46
"8094" 5832 "i" 60
"8095" 7423 "v" 50
"8096" 4344 "p" 53
"8097" 7475 "i" 64
"8098" 2936 "v" 50
"8099" 5941 "n" 60
"8100" 8711 "e" 51
"8101" 1921 "p" 53
"8102" 8021 "t" 46
"8103" 5560 "q" 59
"8104" 614 "v" 53
"8105" 9120 "c" 59
"8106" 5958 "w" 57
"8107" 5159 "w" 57
"8108" 7318 "g" 52
"8109" 6368 "w" 56
"8110" 7183 "t" 48
"8111" 8473 "o" 47
"8112" 3789 "q" 59
"8113" 8315 "o" 46
"8114" 7448 "n" 59
"8115" 2243 "m" 54
"8116" 1428 "p" 52
"8117" 957 "a" 50
"8118" 7932 "k" 52
"8119" 6781 "m" 56
"8120" 9884 "a" 51
"8121" 1800 "r" 50
"8122" 7559 "h" 41
"8123" 214 "s" 49
"8124" 1553 "m" 56
"8125" 8123 "e" 53
"8126" 2937 "u" 53
"8127" 1108 "t" 46
"8128" 5412 "i" 59
"8129" 6010 "v" 51
"8130" 3384 "l" 45
"8131" 1911 "e" 53
"8132" 5210 "d" 46
"8133" 9045 "a" 52
"8134" 4491 "b" 46
"8135" 6719 "h" 41
"8136" 7767 "m" 57
"8137" 4095 "n" 60
"8138" 3012 "d" 47
"8139" 2541 "i" 61
"8140" 5147 "l" 46
"8141" 5584 "g" 53
"8142" 8637 "s" 48
"8143" 8744 "x" 48
"8144" 8988 "t" 48
"8145" 3965 "m" 57
"8146" 8333 "v" 52
"8147" 1018 "k" 51
"8148" 4207 "g" 53
"8149" 168 "l" 47
"8150" 9576 "w" 58
"8151" 8405 "w" 56
"8152" 7532 "n" 58
"8153" 7664 "g" 54
"8154" 1293 "l" 46
"8155" 8385 "i" 58
"8156" 7633 "u" 53
"8157" 4613 "l" 43
"8158" 3849 "l" 47
"8159" 7295 "c" 54
"8160" 1049 "v" 51
"8161" 1536 "w" 58
"8162" 8870 "q" 60
"8163" 2441 "v" 54
"8164" 7843 "e" 52
"8165" 9346 "b" 45
"8166" 9704 "k" 51
"8167" 6432 "v" 52
"8168" 5978 "r" 52
"8169" 2634 "d" 47
"8170" 3067 "h" 44
"8171" 205 "v" 51
"8172" 4166 "i" 59
"8173" 9815 "x" 49
"8174" 6395 "s" 49
"8175" 5091 "p" 51
"8176" 8061 "o" 45
"8177" 8971 "v" 51
"8178" 5690 "a" 53
"8179" 998 "s" 47
"8180" 6756 "r" 51
"8181" 199 "l" 45
"8182" 7781 "g" 54
"8183" 5924 "x" 50
"8184" 5353 "g" 53
"8185" 8872 "h" 43
"8186" 5019 "m" 57
"8187" 4056 "u" 53
"8188" 4545 "o" 46
"8189" 3857 "t" 48
"8190" 7662 "t" 48
"8191" 6409 "c" 56
"8192" 2486 "v" 51
"8193" 8849 "o" 44
"8194" 3905 "t" 49
"8195" 7435 "u" 52
"8196" 4878 "x" 47
"8197" 8053 "q" 59
"8198" 7424 "q" 58
"8199" 4431 "w" 57
"8200" 5991 "d" 47
"8201" 9648 "d" 48
"8202" 6126 "e" 53
"8203" 9285 "u" 52
"8204" 5340 "q" 59
"8205" 7960 "n" 59
"8206" 4680 "u" 53
"8207" 1926 "q" 59
"8208" 8693 "q" 56
"8209" 1032 "o" 46
"8210" 9374 "h" 44
"8211" 1056 "h" 42
"8212" 6476 "s" 49
"8213" 6016 "w" 56
"8214" 3516 "i" 58
"8215" 3614 "e" 52
"8216" 4602 "b" 44
"8217" 8836 "o" 45
"8218" 5934 "w" 58
"8219" 34 "u" 54
"8220" 7409 "h" 42
"8221" 8843 "v" 52
"8222" 2330 "o" 46
"8223" 4440 "b" 46
"8224" 9308 "l" 46
"8225" 3390 "d" 46
"8226" 5441 "e" 51
"8227" 4921 "i" 59
"8228" 4785 "b" 46
"8229" 1453 "r" 53
"8230" 7671 "t" 48
"8231" 6306 "c" 57
"8232" 3717 "q" 59
"8233" 7349 "w" 58
"8234" 4724 "q" 58
"8235" 2292 "m" 56
"8236" 5473 "v" 53
"8237" 1541 "h" 42
"8238" 9408 "p" 52
"8239" 4104 "t" 45
"8240" 3796 "h" 39
"8241" 874 "w" 57
"8242" 3539 "u" 53
"8243" 5403 "v" 52
"8244" 8515 "i" 58
"8245" 7546 "v" 52
"8246" 8826 "u" 54
"8247" 5572 "o" 47
"8248" 9813 "d" 46
"8249" 2563 "g" 53
"8250" 7748 "p" 53
"8251" 1188 "f" 43
"8252" 5193 "f" 42
"8253" 1054 "l" 48
"8254" 2816 "d" 46
"8255" 7865 "i" 58
"8256" 6486 "j" 50
"8257" 1040 "g" 53
"8258" 877 "q" 59
"8259" 4859 "v" 51
"8260" 70 "q" 58
"8261" 8098 "q" 58
"8262" 7161 "r" 51
"8263" 9357 "w" 56
"8264" 1215 "q" 58
"8265" 2314 "t" 48
"8266" 1844 "i" 58
"8267" 4297 "l" 47
"8268" 1819 "n" 59
"8269" 6289 "i" 59
"8270" 1308 "x" 49
"8271" 4148 "a" 52
"8272" 297 "g" 52
"8273" 8135 "h" 41
"8274" 555 "u" 53
"8275" 9831 "a" 52
"8276" 8999 "d" 45
"8277" 2002 "d" 46
"8278" 7178 "c" 58
"8279" 3611 "v" 52
"8280" 999 "e" 53
"8281" 8643 "e" 51
"8282" 8512 "b" 45
"8283" 9988 "q" 59
"8284" 1181 "k" 53
"8285" 5899 "n" 57
"8286" 8571 "v" 51
"8287" 9150 "i" 60
"8288" 4524 "u" 54
"8289" 7028 "r" 52
"8290" 1697 "u" 55
"8291" 4289 "k" 50
"8292" 5377 "h" 43
"8293" 8083 "l" 46
"8294" 8648 "u" 53
"8295" 9970 "i" 58
"8296" 8757 "q" 59
"8297" 4540 "r" 51
"8298" 8325 "m" 55
"8299" 9622 "p" 53
"8300" 2439 "q" 59
"8301" 5046 "o" 47
"8302" 3286 "u" 53
"8303" 1198 "o" 46
"8304" 5840 "p" 52
"8305" 9852 "d" 47
"8306" 7043 "s" 49
"8307" 7125 "t" 48
"8308" 313 "d" 47
"8309" 6378 "k" 53
"8310" 8459 "w" 57
"8311" 6186 "a" 50
"8312" 575 "l" 45
"8313" 6786 "o" 44
"8314" 8933 "o" 46
"8315" 6387 "o" 44
"8316" 2179 "n" 57
"8317" 1802 "p" 52
"8318" 7090 "c" 56
"8319" 7621 "w" 59
"8320" 1827 "j" 51
"8321" 8237 "b" 46
"8322" 5942 "t" 48
"8323" 2578 "t" 47
"8324" 1058 "t" 46
"8325" 1158 "j" 49
"8326" 4474 "j" 49
"8327" 9850 "q" 58
"8328" 516 "i" 61
"8329" 9226 "a" 53
"8330" 7587 "r" 52
"8331" 1817 "s" 47
"8332" 5290 "u" 52
"8333" 3978 "g" 55
"8334" 2426 "o" 45
"8335" 1255 "j" 49
"8336" 4372 "i" 57
"8337" 4559 "t" 48
"8338" 7984 "i" 60
"8339" 4716 "f" 43
"8340" 387 "j" 49
"8341" 979 "x" 49
"8342" 914 "c" 58
"8343" 4852 "h" 42
"8344" 1853 "a" 52
"8345" 3068 "i" 58
"8346" 4214 "k" 52
"8347" 25 "i" 58
"8348" 1971 "l" 47
"8349" 4505 "d" 46
"8350" 9896 "r" 50
"8351" 7586 "q" 60
"8352" 3637 "l" 47
"8353" 5766 "a" 53
"8354" 2987 "i" 59
"8355" 3802 "p" 52
"8356" 2612 "o" 44
"8357" 6615 "n" 57
"8358" 8959 "q" 59
"8359" 6313 "v" 53
"8360" 8303 "m" 56
"8361" 3618 "v" 52
"8362" 8313 "t" 47
"8363" 6404 "s" 49
"8364" 514 "e" 51
"8365" 4825 "a" 50
"8366" 8990 "d" 47
"8367" 1946 "u" 52
"8368" 6805 "v" 51
"8369" 1936 "i" 59
"8370" 2582 "t" 48
"8371" 2657 "g" 54
"8372" 1228 "w" 58
"8373" 2940 "e" 51
"8374" 623 "w" 57
"8375" 5521 "h" 41
"8376" 8694 "o" 45
"8377" 9159 "k" 51
"8378" 5837 "e" 53
"8379" 3095 "p" 53
"8380" 8795 "k" 51
"8381" 284 "d" 47
"8382" 7942 "c" 55
"8383" 408 "e" 53
"8384" 3976 "s" 48
"8385" 8378 "d" 45
"8386" 5829 "i" 61
"8387" 8010 "u" 55
"8388" 5186 "w" 56
"8389" 6709 "v" 51
"8390" 7822 "m" 56
"8391" 4656 "d" 46
"8392" 7241 "e" 51
"8393" 5677 "o" 46
"8394" 7177 "s" 48
"8395" 9358 "o" 45
"8396" 9949 "e" 51
"8397" 6514 "w" 56
"8398" 4994 "o" 46
"8399" 5947 "g" 53
"8400" 7404 "a" 52
"8401" 1311 "g" 53
"8402" 7408 "g" 54
"8403" 2723 "k" 54
"8404" 7133 "g" 55
"8405" 4869 "f" 42
"8406" 6398 "t" 47
"8407" 2639 "p" 51
"8408" 9853 "d" 48
"8409" 6885 "f" 45
"8410" 5974 "e" 52
"8411" 757 "v" 53
"8412" 9679 "o" 45
"8413" 4244 "b" 45
"8414" 6336 "n" 58
"8415" 1469 "e" 52
"8416" 9976 "d" 45
"8417" 3654 "j" 49
"8418" 448 "q" 57
"8419" 1985 "q" 58
"8420" 1139 "c" 58
"8421" 6934 "p" 52
"8422" 7869 "u" 53
"8423" 4870 "q" 58
"8424" 4039 "c" 56
"8425" 4189 "h" 41
"8426" 3973 "g" 52
"8427" 2097 "l" 46
"8428" 1349 "m" 56
"8429" 3458 "j" 50
"8430" 4584 "a" 53
"8431" 3343 "i" 59
"8432" 3232 "o" 44
"8433" 1336 "b" 46
"8434" 1149 "m" 55
"8435" 7499 "d" 47
"8436" 9619 "w" 58
"8437" 9752 "i" 59
"8438" 5128 "l" 47
"8439" 4955 "d" 46
"8440" 7439 "o" 45
"8441" 3360 "k" 52
"8442" 5618 "l" 47
"8443" 8830 "e" 53
"8444" 6086 "o" 45
"8445" 365 "s" 50
"8446" 7367 "s" 49
"8447" 248 "s" 47
"8448" 8396 "a" 51
"8449" 9621 "q" 58
"8450" 730 "t" 47
"8451" 5645 "s" 47
"8452" 7442 "v" 51
"8453" 2721 "a" 52
"8454" 4007 "j" 50
"8455" 1539 "r" 51
"8456" 3911 "j" 49
"8457" 772 "q" 59
"8458" 8343 "p" 52
"8459" 5537 "d" 46
"8460" 6866 "g" 54
"8461" 9819 "a" 53
"8462" 7246 "e" 54
"8463" 1840 "g" 54
"8464" 3900 "w" 57
"8465" 8551 "v" 50
"8466" 4735 "l" 46
"8467" 7360 "d" 46
"8468" 6632 "b" 46
"8469" 7214 "w" 55
"8470" 7575 "l" 47
"8471" 3379 "t" 48
"8472" 2801 "u" 54
"8473" 4815 "i" 58
"8474" 6877 "s" 47
"8475" 2959 "p" 53
"8476" 2489 "l" 48
"8477" 3037 "c" 56
"8478" 4241 "q" 58
"8479" 388 "g" 51
"8480" 3015 "p" 52
"8481" 6729 "t" 48
"8482" 3977 "e" 52
"8483" 8742 "p" 54
"8484" 7106 "k" 50
"8485" 9725 "u" 52
"8486" 1134 "h" 43
"8487" 7242 "v" 52
"8488" 8020 "f" 43
"8489" 5508 "u" 53
"8490" 8446 "h" 43
"8491" 8813 "h" 42
"8492" 8948 "e" 51
"8493" 3466 "r" 53
"8494" 7346 "s" 48
"8495" 6463 "m" 56
"8496" 6930 "o" 46
"8497" 8554 "o" 47
"8498" 2616 "g" 52
"8499" 7101 "s" 48
"8500" 868 "f" 41
"8501" 5865 "i" 62
"8502" 2228 "d" 46
"8503" 5956 "c" 57
"8504" 4849 "b" 46
"8505" 459 "e" 51
"8506" 1630 "q" 58
"8507" 8338 "c" 58
"8508" 1473 "q" 59
"8509" 2046 "v" 52
"8510" 4684 "o" 45
"8511" 476 "m" 56
"8512" 6622 "n" 58
"8513" 665 "r" 51
"8514" 1986 "o" 44
"8515" 7643 "g" 53
"8516" 4032 "r" 50
"8517" 6872 "q" 58
"8518" 4180 "i" 58
"8519" 9124 "a" 50
"8520" 2667 "f" 44
"8521" 2973 "m" 55
"8522" 6406 "e" 49
"8523" 2581 "x" 48
"8524" 2250 "u" 51
"8525" 4169 "q" 58
"8526" 9013 "u" 54
"8527" 9025 "b" 48
"8528" 8898 "n" 59
"8529" 6909 "a" 52
"8530" 7703 "n" 58
"8531" 3920 "i" 59
"8532" 2013 "n" 60
"8533" 6020 "v" 50
"8534" 6768 "h" 44
"8535" 2628 "d" 46
"8536" 3127 "v" 52
"8537" 6257 "v" 51
"8538" 2026 "s" 48
"8539" 6794 "c" 56
"8540" 5209 "l" 45
"8541" 5600 "o" 46
"8542" 7946 "c" 54
"8543" 3305 "k" 51
"8544" 2373 "u" 52
"8545" 3538 "b" 48
"8546" 6452 "u" 53
"8547" 4648 "h" 43
"8548" 7221 "j" 50
"8549" 568 "v" 49
"8550" 7642 "e" 51
"8551" 8223 "f" 42
"8552" 6058 "c" 55
"8553" 5892 "f" 44
"8554" 2297 "w" 59
"8555" 1845 "k" 52
"8556" 7550 "q" 57
"8557" 2215 "u" 52
"8558" 9865 "w" 57
"8559" 8901 "g" 53
"8560" 8994 "u" 54
"8561" 1022 "v" 51
"8562" 4293 "g" 52
"8563" 4910 "u" 53
"8564" 5153 "l" 46
"8565" 5701 "a" 52
"8566" 411 "s" 47
"8567" 9467 "d" 46
"8568" 4348 "i" 62
"8569" 4926 "w" 54
"8570" 3474 "o" 46
"8571" 8160 "q" 61
"8572" 7780 "h" 41
"8573" 3456 "c" 57
"8574" 2769 "j" 48
"8575" 2618 "u" 54
"8576" 8589 "o" 45
"8577" 9323 "m" 56
"8578" 5063 "v" 52
"8579" 2469 "s" 49
"8580" 8619 "a" 50
"8581" 7768 "t" 48
"8582" 6799 "k" 52
"8583" 6157 "g" 56
"8584" 5378 "w" 57
"8585" 2263 "s" 48
"8586" 4893 "n" 59
"8587" 155 "w" 57
"8588" 610 "d" 47
"8589" 9796 "c" 57
"8590" 3859 "r" 51
"8591" 5474 "q" 60
"8592" 4132 "q" 58
"8593" 9140 "k" 52
"8594" 6978 "e" 53
"8595" 2516 "v" 51
"8596" 9041 "a" 52
"8597" 2391 "v" 50
"8598" 3052 "q" 57
"8599" 2083 "r" 51
"8600" 1745 "a" 50
"8601" 7077 "u" 51
"8602" 4009 "g" 54
"8603" 648 "e" 53
"8604" 3939 "q" 59
"8605" 6547 "u" 51
"8606" 5042 "q" 60
"8607" 6410 "p" 52
"8608" 9995 "x" 50
"8609" 607 "g" 54
"8610" 7848 "e" 52
"8611" 9447 "b" 45
"8612" 1756 "g" 52
"8613" 7533 "l" 49
"8614" 4564 "o" 45
"8615" 9183 "s" 47
"8616" 1680 "f" 45
"8617" 8519 "a" 52
"8618" 1577 "q" 59
"8619" 5484 "v" 52
"8620" 4866 "n" 58
"8621" 5072 "m" 56
"8622" 3928 "m" 57
"8623" 9987 "g" 53
"8624" 6430 "k" 52
"8625" 9138 "w" 57
"8626" 4856 "e" 51
"8627" 3168 "k" 53
"8628" 3228 "n" 58
"8629" 6066 "d" 46
"8630" 9212 "e" 54
"8631" 1315 "p" 53
"8632" 8050 "r" 50
"8633" 582 "j" 50
"8634" 2945 "w" 55
"8635" 4065 "t" 47
"8636" 2455 "l" 47
"8637" 8189 "k" 50
"8638" 3805 "a" 51
"8639" 8018 "u" 54
"8640" 7937 "b" 45
"8641" 2992 "u" 53
"8642" 8485 "m" 55
"8643" 832 "o" 45
"8644" 9623 "s" 48
"8645" 1877 "q" 59
"8646" 3369 "g" 52
"8647" 5711 "w" 58
"8648" 1009 "r" 51
"8649" 9096 "w" 58
"8650" 44 "f" 43
"8651" 9059 "g" 54
"8652" 9076 "m" 56
"8653" 1012 "w" 57
"8654" 943 "v" 53
"8655" 4402 "d" 46
"8656" 7343 "d" 47
"8657" 1949 "j" 49
"8658" 5176 "n" 58
"8659" 3405 "x" 48
"8660" 1955 "o" 45
"8661" 2159 "o" 46
"8662" 517 "c" 57
"8663" 7303 "a" 50
"8664" 4270 "s" 47
"8665" 4034 "g" 53
"8666" 60 "a" 50
"8667" 6475 "d" 46
"8668" 9632 "b" 45
"8669" 4861 "h" 42
"8670" 7673 "g" 55
"8671" 4371 "u" 52
"8672" 5896 "i" 61
"8673" 5059 "q" 59
"8674" 3428 "d" 47
"8675" 5381 "x" 50
"8676" 5227 "r" 51
"8677" 1150 "p" 53
"8678" 763 "w" 55
"8679" 1162 "u" 55
"8680" 5174 "a" 51
"8681" 7870 "a" 51
"8682" 7606 "l" 47
"8683" 6875 "v" 52
"8684" 5983 "q" 58
"8685" 4004 "h" 41
"8686" 4615 "c" 55
"8687" 4450 "w" 57
"8688" 6499 "v" 51
"8689" 8884 "b" 46
"8690" 4968 "w" 56
"8691" 9948 "e" 52
"8692" 7079 "t" 47
"8693" 2170 "g" 53
"8694" 962 "a" 54
"8695" 328 "o" 46
"8696" 513 "t" 48
"8697" 3776 "g" 55
"8698" 9490 "e" 52
"8699" 5631 "s" 47
"8700" 2522 "u" 55
"8701" 3455 "q" 61
"8702" 1177 "q" 58
"8703" 4952 "e" 53
"8704" 4883 "i" 58
"8705" 3155 "s" 48
"8706" 169 "u" 52
"8707" 501 "p" 51
"8708" 1631 "i" 59
"8709" 751 "a" 51
"8710" 4385 "s" 48
"8711" 9874 "g" 54
"8712" 6739 "h" 42
"8713" 3283 "r" 51
"8714" 7720 "h" 42
"8715" 4453 "d" 47
"8716" 6801 "f" 44
"8717" 5772 "a" 53
"8718" 6521 "d" 45
"8719" 5523 "v" 51
"8720" 9378 "s" 47
"8721" 8774 "n" 58
"8722" 1987 "j" 50
"8723" 6386 "n" 59
"8724" 5830 "m" 57
"8725" 7200 "s" 48
"8726" 7924 "p" 52
"8727" 7887 "x" 49
"8728" 2338 "q" 58
"8729" 9809 "s" 50
"8730" 1161 "v" 52
"8731" 6510 "l" 47
"8732" 2969 "n" 57
"8733" 8683 "d" 47
"8734" 5225 "h" 42
"8735" 2311 "o" 44
"8736" 6795 "r" 53
"8737" 9887 "g" 53
"8738" 3292 "f" 42
"8739" 1263 "e" 51
