"stand.id" "region" "number.trees"
"7584" 8096 "h" 53
"7585" 453 "e" 50
"7586" 8878 "d" 49
"7587" 6531 "a" 45
"7588" 3969 "f" 51
"7589" 7941 "i" 48
"7590" 7852 "i" 46
"7591" 7103 "h" 52
"7592" 1357 "f" 49
"7593" 913 "j" 51
"7594" 6077 "a" 46
"7595" 5427 "d" 49
"7596" 6072 "c" 48
"7597" 9506 "i" 49
"7598" 6033 "b" 46
"7599" 6039 "h" 54
"7600" 6459 "g" 51
"7601" 6868 "b" 45
"7602" 560 "i" 47
"7603" 1491 "g" 52
"7604" 7804 "a" 43
"7605" 7122 "c" 48
"7606" 647 "i" 47
"7607" 9294 "h" 53
"7608" 5379 "d" 51
"7609" 6424 "h" 52
"7610" 9172 "h" 53
"7611" 6505 "c" 50
"7612" 3499 "b" 46
"7613" 5949 "e" 49
"7614" 7453 "g" 52
"7615" 8650 "a" 45
"7616" 9701 "e" 50
"7617" 9673 "i" 49
"7618" 5885 "f" 50
"7619" 9078 "e" 50
"7620" 7928 "b" 44
"7621" 6641 "f" 49
"7622" 3727 "d" 50
"7623" 9503 "h" 52
"7624" 3844 "i" 48
"7625" 7298 "b" 46
"7626" 474 "c" 47
"7627" 6954 "d" 52
"7628" 7651 "i" 48
"7629" 7911 "g" 51
"7630" 9951 "g" 50
"7631" 9204 "e" 48
"7632" 1719 "i" 47
"7633" 422 "f" 49
"7634" 5027 "j" 52
"7635" 3400 "c" 46
"7636" 8876 "e" 50
"7637" 2036 "f" 50
"7638" 7281 "d" 51
"7639" 389 "j" 50
"7640" 9533 "f" 51
"7641" 3212 "e" 49
"7642" 6653 "e" 49
"7643" 4102 "j" 50
"7644" 6990 "h" 51
"7645" 4577 "j" 49
"7646" 2644 "e" 50
"7647" 2514 "e" 50
"7648" 2334 "e" 49
"7649" 3484 "b" 45
"7650" 5002 "i" 46
"7651" 1808 "b" 47
"7652" 2118 "d" 51
"7653" 9854 "f" 52
"7654" 6680 "i" 50
"7655" 2107 "g" 52
"7656" 9171 "c" 47
"7657" 4626 "g" 52
"7658" 3827 "c" 48
"7659" 9748 "g" 53
"7660" 114 "h" 52
"7661" 8476 "i" 47
"7662" 5226 "j" 51
"7663" 8478 "d" 51
"7664" 4525 "j" 50
"7665" 1278 "c" 49
"7666" 7010 "i" 47
"7667" 7130 "b" 47
"7668" 7386 "g" 51
"7669" 1120 "i" 47
"7670" 3765 "e" 48
"7671" 2145 "g" 52
"7672" 5699 "f" 52
"7673" 3543 "h" 53
"7674" 597 "a" 44
"7675" 7592 "h" 52
"7676" 9614 "h" 53
"7677" 6998 "b" 45
"7678" 6565 "a" 47
"7679" 3722 "f" 52
"7680" 3871 "a" 47
"7681" 3282 "f" 51
"7682" 5835 "c" 48
"7683" 9133 "a" 45
"7684" 4275 "g" 51
"7685" 8647 "i" 47
"7686" 2715 "f" 51
"7687" 6997 "e" 50
"7688" 5294 "h" 53
"7689" 7957 "j" 50
"7690" 1142 "d" 50
"7691" 9450 "h" 53
"7692" 4565 "b" 45
"7693" 8904 "a" 44
"7694" 357 "e" 48
"7695" 5804 "g" 54
"7696" 3285 "c" 46
"7697" 1820 "j" 50
"7698" 6304 "f" 51
"7699" 188 "d" 50
"7700" 1956 "d" 50
"7701" 3329 "b" 45
"7702" 7192 "e" 50
"7703" 100 "a" 46
"7704" 9472 "g" 51
"7705" 7531 "h" 53
"7706" 4547 "d" 50
"7707" 475 "d" 49
"7708" 8585 "j" 51
"7709" 3338 "e" 51
"7710" 2194 "e" 51
"7711" 9061 "b" 45
"7712" 483 "f" 51
"7713" 3526 "i" 47
"7714" 5364 "j" 49
"7715" 9810 "e" 49
"7716" 9919 "a" 45
"7717" 6203 "c" 46
"7718" 6237 "e" 51
"7719" 9856 "f" 52
"7720" 2106 "b" 45
"7721" 7616 "c" 47
"7722" 3166 "c" 49
"7723" 1876 "h" 52
"7724" 3757 "d" 50
"7725" 785 "e" 49
"7726" 8606 "g" 52
"7727" 2199 "a" 44
"7728" 9273 "f" 54
"7729" 2024 "h" 54
"7730" 6699 "a" 46
"7731" 6405 "j" 50
"7732" 6238 "i" 48
"7733" 1192 "h" 52
"7734" 4098 "a" 46
"7735" 3842 "g" 52
"7736" 2195 "b" 44
"7737" 878 "a" 46
"7738" 3065 "b" 45
"7739" 3550 "e" 52
"7740" 372 "a" 45
"7741" 2594 "d" 50
"7742" 9624 "f" 51
"7743" 5576 "h" 51
"7744" 5529 "h" 53
"7745" 4019 "i" 48
"7746" 7705 "g" 52
"7747" 8534 "c" 47
"7748" 2484 "j" 50
"7749" 9860 "j" 51
"7750" 9785 "g" 50
"7751" 1 "e" 49
"7752" 4798 "i" 46
"7753" 2496 "g" 52
"7754" 7610 "b" 46
"7755" 2399 "a" 46
"7756" 4384 "f" 54
"7757" 7248 "a" 45
"7758" 4 "f" 52
"7759" 2085 "d" 50
"7760" 9015 "a" 47
"7761" 9914 "b" 45
"7762" 8164 "d" 49
"7763" 3340 "a" 46
"7764" 5045 "j" 51
"7765" 7919 "e" 50
"7766" 1068 "e" 51
"7767" 646 "h" 51
"7768" 8828 "a" 43
"7769" 7745 "e" 49
"7770" 6004 "f" 52
"7771" 6497 "h" 52
"7772" 1023 "f" 51
"7773" 8628 "i" 47
"7774" 3208 "b" 45
"7775" 7147 "i" 47
"7776" 8187 "g" 51
"7777" 983 "h" 53
"7778" 1717 "e" 49
"7779" 906 "h" 53
"7780" 6211 "f" 52
"7781" 1397 "g" 51
"7782" 6912 "g" 53
"7783" 6698 "a" 46
"7784" 177 "h" 51
"7785" 5665 "i" 47
"7786" 6396 "g" 51
"7787" 9082 "f" 50
"7788" 7108 "j" 52
"7789" 2542 "e" 49
"7790" 239 "e" 49
"7791" 9618 "d" 50
"7792" 8662 "j" 50
"7793" 6626 "j" 49
"7794" 4573 "c" 47
"7795" 4279 "h" 53
"7796" 3453 "g" 52
"7797" 4860 "b" 45
"7798" 8597 "h" 53
"7799" 87 "c" 49
"7800" 4198 "a" 46
"7801" 8016 "j" 50
"7802" 6332 "b" 44
"7803" 9116 "h" 54
"7804" 1193 "f" 50
"7805" 4366 "f" 52
"7806" 8510 "d" 52
"7807" 4173 "j" 52
"7808" 3277 "b" 46
"7809" 1675 "c" 48
"7810" 9933 "c" 46
"7811" 3357 "b" 44
"7812" 8439 "c" 48
"7813" 7676 "j" 50
"7814" 5967 "i" 47
"7815" 7538 "a" 42
"7816" 7037 "d" 50
"7817" 5311 "a" 45
"7818" 707 "j" 49
"7819" 159 "g" 52
"7820" 7113 "i" 46
"7821" 7021 "c" 46
"7822" 743 "i" 48
"7823" 7541 "h" 51
"7824" 2611 "i" 48
"7825" 9313 "g" 50
"7826" 1128 "i" 47
"7827" 493 "h" 53
"7828" 1109 "h" 54
"7829" 8756 "c" 48
"7830" 7896 "i" 47
"7831" 2980 "j" 50
"7832" 2186 "i" 47
"7833" 9320 "j" 52
"7834" 7733 "h" 53
"7835" 4518 "i" 48
"7836" 318 "g" 51
"7837" 9008 "e" 50
"7838" 5703 "c" 49
"7839" 7778 "h" 53
"7840" 5997 "j" 52
"7841" 6656 "h" 52
"7842" 5149 "e" 50
"7843" 1273 "f" 52
"7844" 9827 "j" 49
"7845" 2922 "c" 48
"7846" 8908 "i" 48
"7847" 2430 "f" 50
"7848" 7131 "h" 52
"7849" 3594 "h" 52
"7850" 977 "j" 49
"7851" 5480 "c" 48
"7852" 9570 "j" 49
"7853" 1342 "f" 49
"7854" 4667 "f" 52
"7855" 6359 "b" 46
"7856" 8381 "g" 51
"7857" 6841 "d" 51
"7858" 1747 "f" 50
"7859" 4187 "h" 53
"7860" 6621 "i" 47
"7861" 1202 "g" 52
"7862" 7057 "i" 47
"7863" 6417 "g" 50
"7864" 7864 "c" 48
"7865" 9187 "d" 50
"7866" 937 "b" 47
"7867" 4107 "g" 52
"7868" 1578 "h" 52
"7869" 1353 "d" 50
"7870" 8549 "h" 52
"7871" 8019 "h" 51
"7872" 9779 "h" 53
"7873" 2161 "g" 52
"7874" 1165 "i" 49
"7875" 7584 "h" 52
"7876" 5039 "c" 47
"7877" 6032 "g" 52
"7878" 527 "f" 51
"7879" 9904 "f" 50
"7880" 2200 "j" 51
"7881" 3559 "e" 51
"7882" 1166 "c" 48
"7883" 7974 "g" 53
"7884" 4722 "e" 52
"7885" 5971 "a" 44
"7886" 3221 "a" 45
"7887" 872 "e" 49
"7888" 1572 "a" 45
"7889" 8738 "f" 51
"7890" 2694 "a" 47
"7891" 9315 "e" 47
"7892" 8533 "j" 50
"7893" 6481 "d" 50
"7894" 6655 "d" 51
"7895" 2454 "e" 51
"7896" 7148 "g" 52
"7897" 762 "d" 50
"7898" 3831 "c" 49
"7899" 2632 "a" 44
"7900" 8684 "c" 50
"7901" 871 "b" 45
"7902" 5889 "j" 51
"7903" 2140 "a" 45
"7904" 8321 "c" 46
"7905" 1738 "j" 50
"7906" 7965 "d" 50
"7907" 2711 "a" 46
"7908" 3418 "e" 50
"7909" 142 "j" 51
"7910" 8892 "j" 50
"7911" 4323 "b" 45
"7912" 6046 "g" 51
"7913" 8215 "i" 47
"7914" 7347 "c" 48
"7915" 729 "i" 47
"7916" 4326 "f" 51
"7917" 4224 "d" 51
"7918" 4922 "b" 46
"7919" 2084 "b" 44
"7920" 3137 "d" 50
"7921" 958 "h" 51
"7922" 818 "f" 50
"7923" 1312 "a" 46
"7924" 4891 "g" 53
"7925" 8013 "c" 49
"7926" 8027 "g" 51
"7927" 8513 "c" 48
"7928" 4569 "c" 49
"7929" 8302 "i" 46
"7930" 1771 "h" 54
"7931" 6139 "d" 50
"7932" 2718 "c" 48
"7933" 9729 "a" 45
"7934" 3778 "f" 52
"7935" 3781 "h" 53
"7936" 1734 "j" 51
"7937" 3726 "c" 48
"7938" 8490 "e" 51
"7939" 2813 "a" 45
"7940" 5170 "j" 49
"7941" 8511 "e" 49
"7942" 5791 "e" 48
"7943" 7364 "g" 51
"7944" 2597 "j" 49
"7945" 9735 "h" 53
"7946" 2396 "i" 48
"7947" 1256 "f" 51
"7948" 7082 "g" 52
"7949" 7494 "e" 48
"7950" 314 "c" 50
"7951" 2197 "a" 46
"7952" 5940 "g" 53
"7953" 6844 "e" 48
"7954" 6983 "g" 51
"7955" 1037 "b" 47
"7956" 5322 "c" 46
"7957" 6236 "d" 51
"7958" 320 "e" 50
"7959" 6515 "a" 47
"7960" 4316 "c" 47
"7961" 7159 "f" 51
"7962" 8337 "c" 48
"7963" 5496 "c" 48
"7964" 9156 "f" 52
"7965" 1899 "b" 43
"7966" 4997 "f" 52
"7967" 523 "f" 50
"7968" 2296 "d" 50
"7969" 9498 "b" 44
"7970" 2410 "e" 49
"7971" 5525 "i" 49
"7972" 9474 "h" 53
"7973" 6450 "b" 45
"7974" 8653 "g" 52
"7975" 5177 "a" 44
"7976" 9562 "j" 49
"7977" 1106 "b" 46
"7978" 3708 "c" 48
"7979" 6059 "i" 48
"7980" 928 "j" 51
"7981" 4991 "e" 51
"7982" 3959 "b" 45
"7983" 9494 "f" 51
"7984" 4606 "h" 51
"7985" 3092 "j" 50
"7986" 3432 "g" 52
"7987" 392 "h" 51
"7988" 6223 "f" 49
"7989" 4846 "g" 52
"7990" 4536 "b" 45
"7991" 5916 "f" 50
"7992" 4755 "b" 46
"7993" 5466 "i" 47
"7994" 5718 "f" 52
"7995" 9132 "j" 51
"7996" 5613 "j" 51
"7997" 9975 "g" 52
"7998" 9642 "f" 51
"7999" 1883 "i" 47
"8000" 8820 "j" 51
"8001" 5746 "b" 43
"8002" 4441 "b" 45
"8003" 9283 "a" 43
"8004" 1554 "b" 47
"8005" 3387 "i" 47
"8006" 8635 "f" 52
"8007" 6920 "f" 51
"8008" 4331 "h" 53
"8009" 7765 "c" 51
"8010" 3146 "h" 54
"8011" 8530 "b" 44
"8012" 2697 "i" 47
"8013" 7263 "d" 54
"8014" 6233 "a" 46
"8015" 2587 "d" 53
"8016" 3930 "j" 49
"8017" 8429 "i" 47
"8018" 6296 "a" 48
"8019" 6071 "c" 51
"8020" 9177 "f" 50
"8021" 1640 "c" 48
"8022" 208 "g" 53
"8023" 3071 "g" 50
"8024" 165 "i" 47
"8025" 4590 "g" 50
"8026" 973 "d" 49
"8027" 2654 "g" 52
"8028" 1114 "f" 49
"8029" 2321 "g" 51
"8030" 7287 "i" 48
"8031" 8068 "c" 47
"8032" 4799 "f" 52
"8033" 2298 "j" 48
"8034" 7172 "j" 50
"8035" 8579 "a" 45
"8036" 9588 "h" 54
"8037" 7986 "b" 46
"8038" 554 "g" 52
"8039" 5273 "i" 47
"8040" 1214 "c" 49
"8041" 4399 "f" 49
"8042" 7420 "c" 48
"8043" 3140 "f" 50
"8044" 5123 "j" 51
"8045" 2876 "e" 49
"8046" 504 "g" 52
"8047" 2206 "d" 50
"8048" 9110 "f" 51
"8049" 755 "c" 49
"8050" 2458 "j" 50
"8051" 3942 "h" 54
"8052" 6460 "f" 52
"8053" 1261 "e" 49
"8054" 1288 "c" 49
"8055" 2223 "h" 52
"8056" 7605 "d" 49
"8057" 7111 "a" 44
"8058" 95 "f" 49
"8059" 3725 "b" 45
"8060" 7457 "c" 48
"8061" 6544 "d" 48
"8062" 8447 "f" 51
"8063" 8112 "i" 48
"8064" 7076 "j" 50
"8065" 1938 "d" 50
"8066" 8586 "a" 45
"8067" 654 "e" 51
"8068" 8877 "i" 47
"8069" 1080 "i" 47
"8070" 5070 "d" 49
"8071" 4694 "j" 50
"8072" 4479 "g" 52
"8073" 4836 "f" 51
"8074" 845 "d" 50
"8075" 2457 "d" 50
"8076" 7089 "i" 46
"8077" 6168 "c" 49
"8078" 5697 "i" 45
"8079" 1048 "a" 46
"8080" 7394 "d" 51
"8081" 1029 "g" 53
"8082" 5931 "g" 51
"8083" 4310 "h" 51
"8084" 9881 "g" 52
"8085" 5604 "b" 46
"8086" 1871 "c" 48
"8087" 8093 "j" 49
"8088" 4692 "d" 50
"8089" 8184 "d" 52
"8090" 6785 "i" 47
"8091" 8857 "e" 49
"8092" 9818 "i" 47
"8093" 7191 "g" 51
"8094" 5832 "i" 48
"8095" 7423 "h" 52
"8096" 4344 "c" 48
"8097" 7475 "a" 46
"8098" 2936 "e" 50
"8099" 5941 "b" 46
"8100" 8711 "g" 52
"8101" 1921 "g" 52
"8102" 8021 "d" 51
"8103" 5560 "j" 51
"8104" 614 "d" 50
"8105" 9120 "d" 51
"8106" 5958 "g" 49
"8107" 5159 "c" 48
"8108" 7318 "g" 51
"8109" 6368 "f" 50
"8110" 7183 "a" 46
"8111" 8473 "c" 47
"8112" 3789 "a" 44
"8113" 8315 "b" 45
"8114" 7448 "g" 51
"8115" 2243 "c" 48
"8116" 1428 "j" 49
"8117" 957 "c" 47
"8118" 7932 "c" 48
"8119" 6781 "b" 43
"8120" 9884 "a" 46
"8121" 1800 "b" 45
"8122" 7559 "i" 47
"8123" 214 "a" 45
"8124" 1553 "d" 52
"8125" 8123 "j" 49
"8126" 2937 "e" 51
"8127" 1108 "g" 51
"8128" 5412 "a" 45
"8129" 6010 "j" 50
"8130" 3384 "f" 52
"8131" 1911 "b" 46
"8132" 5210 "c" 48
"8133" 9045 "b" 45
"8134" 4491 "g" 52
"8135" 6719 "d" 50
"8136" 7767 "d" 50
"8137" 4095 "a" 47
"8138" 3012 "f" 51
"8139" 2541 "d" 51
"8140" 5147 "h" 53
"8141" 5584 "c" 48
"8142" 8637 "b" 46
"8143" 8744 "a" 45
"8144" 8988 "c" 47
"8145" 3965 "e" 49
"8146" 8333 "d" 50
"8147" 1018 "i" 47
"8148" 4207 "a" 45
"8149" 168 "d" 51
"8150" 9576 "g" 52
"8151" 8405 "a" 45
"8152" 7532 "d" 49
"8153" 7664 "c" 47
"8154" 1293 "g" 51
"8155" 8385 "h" 53
"8156" 7633 "d" 51
"8157" 4613 "g" 50
"8158" 3849 "j" 51
"8159" 7295 "g" 52
"8160" 1049 "e" 50
"8161" 1536 "j" 49
"8162" 8870 "h" 54
"8163" 2441 "j" 50
"8164" 7843 "d" 49
"8165" 9346 "f" 50
"8166" 9704 "j" 51
"8167" 6432 "i" 48
"8168" 5978 "j" 50
"8169" 2634 "f" 51
"8170" 3067 "a" 45
"8171" 205 "b" 44
"8172" 4166 "j" 50
"8173" 9815 "e" 49
"8174" 6395 "f" 50
"8175" 5091 "h" 53
"8176" 8061 "c" 48
"8177" 8971 "j" 51
"8178" 5690 "f" 49
"8179" 998 "i" 48
"8180" 6756 "g" 52
"8181" 199 "h" 50
"8182" 7781 "b" 47
"8183" 5924 "j" 50
"8184" 5353 "c" 48
"8185" 8872 "a" 46
"8186" 5019 "f" 51
"8187" 4056 "b" 46
"8188" 4545 "e" 50
"8189" 3857 "b" 44
"8190" 7662 "b" 43
"8191" 6409 "g" 52
"8192" 2486 "c" 48
"8193" 8849 "h" 52
"8194" 3905 "b" 44
"8195" 7435 "j" 50
"8196" 4878 "d" 51
"8197" 8053 "e" 50
"8198" 7424 "g" 51
"8199" 4431 "f" 50
"8200" 5991 "f" 53
"8201" 9648 "h" 52
"8202" 6126 "i" 49
"8203" 9285 "j" 49
"8204" 5340 "j" 50
"8205" 7960 "d" 51
"8206" 4680 "a" 47
"8207" 1926 "g" 53
"8208" 8693 "f" 50
"8209" 1032 "c" 49
"8210" 9374 "e" 48
"8211" 1056 "g" 51
"8212" 6476 "g" 53
"8213" 6016 "j" 49
"8214" 3516 "d" 49
"8215" 3614 "g" 51
"8216" 4602 "e" 49
"8217" 8836 "c" 47
"8218" 5934 "g" 50
"8219" 34 "j" 51
"8220" 7409 "d" 49
"8221" 8843 "e" 50
"8222" 2330 "d" 50
"8223" 4440 "b" 46
"8224" 9308 "e" 49
"8225" 3390 "e" 51
"8226" 5441 "b" 46
"8227" 4921 "i" 49
"8228" 4785 "j" 52
"8229" 1453 "b" 46
"8230" 7671 "b" 45
"8231" 6306 "i" 48
"8232" 3717 "a" 44
"8233" 7349 "b" 44
"8234" 4724 "c" 47
"8235" 2292 "j" 52
"8236" 5473 "f" 50
"8237" 1541 "d" 49
"8238" 9408 "e" 49
"8239" 4104 "h" 53
"8240" 3796 "f" 50
"8241" 874 "a" 44
"8242" 3539 "g" 51
"8243" 5403 "g" 52
"8244" 8515 "b" 44
"8245" 7546 "g" 51
"8246" 8826 "b" 45
"8247" 5572 "h" 51
"8248" 9813 "a" 45
"8249" 2563 "f" 50
"8250" 7748 "d" 50
"8251" 1188 "i" 48
"8252" 5193 "f" 51
"8253" 1054 "b" 46
"8254" 2816 "b" 45
"8255" 7865 "b" 45
"8256" 6486 "g" 51
"8257" 1040 "b" 46
"8258" 877 "c" 49
"8259" 4859 "j" 50
"8260" 70 "f" 51
"8261" 8098 "d" 51
"8262" 7161 "c" 48
"8263" 9357 "e" 51
"8264" 1215 "j" 52
"8265" 2314 "c" 47
"8266" 1844 "f" 51
"8267" 4297 "c" 48
"8268" 1819 "j" 50
"8269" 6289 "j" 50
"8270" 1308 "b" 43
"8271" 4148 "a" 44
"8272" 297 "b" 46
"8273" 8135 "g" 50
"8274" 555 "g" 51
"8275" 9831 "f" 50
"8276" 8999 "g" 54
"8277" 2002 "d" 50
"8278" 7178 "i" 46
"8279" 3611 "i" 47
"8280" 999 "g" 50
"8281" 8643 "h" 54
"8282" 8512 "e" 51
"8283" 9988 "i" 46
"8284" 1181 "j" 51
"8285" 5899 "e" 50
"8286" 8571 "f" 51
"8287" 9150 "c" 48
"8288" 4524 "c" 48
"8289" 7028 "a" 45
"8290" 1697 "i" 47
"8291" 4289 "f" 52
"8292" 5377 "b" 43
"8293" 8083 "i" 48
"8294" 8648 "i" 47
"8295" 9970 "b" 47
"8296" 8757 "b" 46
"8297" 4540 "g" 51
"8298" 8325 "h" 53
"8299" 9622 "h" 53
"8300" 2439 "c" 48
"8301" 5046 "e" 51
"8302" 3286 "a" 44
"8303" 1198 "c" 48
"8304" 5840 "i" 50
"8305" 9852 "j" 49
"8306" 7043 "f" 51
"8307" 7125 "a" 45
"8308" 313 "h" 53
"8309" 6378 "d" 49
"8310" 8459 "d" 51
"8311" 6186 "h" 50
"8312" 575 "a" 44
"8313" 6786 "i" 48
"8314" 8933 "j" 50
"8315" 6387 "j" 51
"8316" 2179 "g" 51
"8317" 1802 "j" 49
"8318" 7090 "i" 47
"8319" 7621 "a" 45
"8320" 1827 "d" 50
"8321" 8237 "h" 53
"8322" 5942 "j" 49
"8323" 2578 "g" 50
"8324" 1058 "d" 51
"8325" 1158 "j" 49
"8326" 4474 "a" 45
"8327" 9850 "i" 46
"8328" 516 "i" 48
"8329" 9226 "i" 49
"8330" 7587 "e" 49
"8331" 1817 "a" 43
"8332" 5290 "h" 54
"8333" 3978 "g" 52
"8334" 2426 "d" 52
"8335" 1255 "a" 45
"8336" 4372 "h" 51
"8337" 4559 "i" 48
"8338" 7984 "d" 48
"8339" 4716 "e" 51
"8340" 387 "i" 49
"8341" 979 "i" 48
"8342" 914 "c" 48
"8343" 4852 "j" 50
"8344" 1853 "b" 44
"8345" 3068 "h" 53
"8346" 4214 "e" 50
"8347" 25 "b" 43
"8348" 1971 "e" 50
"8349" 4505 "i" 47
"8350" 9896 "f" 51
"8351" 7586 "i" 48
"8352" 3637 "b" 47
"8353" 5766 "h" 51
"8354" 2987 "e" 50
"8355" 3802 "j" 49
"8356" 2612 "h" 52
"8357" 6615 "a" 44
"8358" 8959 "e" 49
"8359" 6313 "d" 50
"8360" 8303 "j" 50
"8361" 3618 "a" 47
"8362" 8313 "h" 53
"8363" 6404 "d" 49
"8364" 514 "f" 53
"8365" 4825 "e" 51
"8366" 8990 "h" 51
"8367" 1946 "i" 49
"8368" 6805 "e" 51
"8369" 1936 "f" 52
"8370" 2582 "a" 47
"8371" 2657 "j" 50
"8372" 1228 "j" 49
"8373" 2940 "b" 46
"8374" 623 "i" 47
"8375" 5521 "j" 50
"8376" 8694 "c" 49
"8377" 9159 "f" 51
"8378" 5837 "f" 50
"8379" 3095 "f" 52
"8380" 8795 "i" 49
"8381" 284 "c" 47
"8382" 7942 "i" 47
"8383" 408 "e" 50
"8384" 3976 "d" 50
"8385" 8378 "f" 51
"8386" 5829 "f" 53
"8387" 8010 "b" 44
"8388" 5186 "g" 49
"8389" 6709 "i" 48
"8390" 7822 "b" 44
"8391" 4656 "d" 51
"8392" 7241 "j" 51
"8393" 5677 "j" 50
"8394" 7177 "d" 51
"8395" 9358 "h" 53
"8396" 9949 "j" 49
"8397" 6514 "f" 51
"8398" 4994 "c" 49
"8399" 5947 "a" 45
"8400" 7404 "a" 45
"8401" 1311 "d" 51
"8402" 7408 "c" 48
"8403" 2723 "c" 48
"8404" 7133 "e" 50
"8405" 4869 "a" 45
"8406" 6398 "j" 50
"8407" 2639 "j" 49
"8408" 9853 "d" 50
"8409" 6885 "f" 51
"8410" 5974 "c" 48
"8411" 757 "f" 49
"8412" 9679 "a" 45
"8413" 4244 "g" 51
"8414" 6336 "c" 48
"8415" 1469 "a" 46
"8416" 9976 "f" 52
"8417" 3654 "f" 52
"8418" 448 "h" 52
"8419" 1985 "e" 50
"8420" 1139 "c" 49
"8421" 6934 "h" 52
"8422" 7869 "j" 49
"8423" 4870 "e" 48
"8424" 4039 "e" 51
"8425" 4189 "h" 54
"8426" 3973 "f" 53
"8427" 2097 "a" 47
"8428" 1349 "i" 48
"8429" 3458 "b" 44
"8430" 4584 "a" 45
"8431" 3343 "b" 46
"8432" 3232 "j" 50
"8433" 1336 "j" 49
"8434" 1149 "e" 50
"8435" 7499 "d" 50
"8436" 9619 "d" 51
"8437" 9752 "b" 46
"8438" 5128 "b" 46
"8439" 4955 "j" 50
"8440" 7439 "i" 46
"8441" 3360 "d" 48
"8442" 5618 "f" 49
"8443" 8830 "j" 50
"8444" 6086 "c" 49
"8445" 365 "f" 52
"8446" 7367 "b" 44
"8447" 248 "j" 50
"8448" 8396 "h" 51
"8449" 9621 "b" 46
"8450" 730 "i" 49
"8451" 5645 "f" 50
"8452" 7442 "c" 47
"8453" 2721 "a" 44
"8454" 4007 "j" 49
"8455" 1539 "h" 54
"8456" 3911 "h" 53
"8457" 772 "a" 45
"8458" 8343 "j" 51
"8459" 5537 "d" 48
"8460" 6866 "g" 50
"8461" 9819 "g" 52
"8462" 7246 "g" 50
"8463" 1840 "b" 46
"8464" 3900 "c" 47
"8465" 8551 "g" 52
"8466" 4735 "e" 51
"8467" 7360 "g" 50
"8468" 6632 "g" 53
"8469" 7214 "a" 45
"8470" 7575 "c" 49
"8471" 3379 "i" 47
"8472" 2801 "g" 50
"8473" 4815 "i" 47
"8474" 6877 "g" 52
"8475" 2959 "c" 48
"8476" 2489 "a" 44
"8477" 3037 "i" 49
"8478" 4241 "h" 53
"8479" 388 "e" 49
"8480" 3015 "e" 50
"8481" 6729 "h" 52
"8482" 3977 "g" 50
"8483" 8742 "c" 48
"8484" 7106 "b" 45
"8485" 9725 "f" 52
"8486" 1134 "c" 47
"8487" 7242 "b" 44
"8488" 8020 "g" 51
"8489" 5508 "c" 49
"8490" 8446 "d" 53
"8491" 8813 "i" 47
"8492" 8948 "j" 51
"8493" 3466 "i" 46
"8494" 7346 "j" 49
"8495" 6463 "c" 49
"8496" 6930 "e" 49
"8497" 8554 "c" 48
"8498" 2616 "a" 43
"8499" 7101 "f" 50
"8500" 868 "d" 53
"8501" 5865 "e" 50
"8502" 2228 "f" 49
"8503" 5956 "h" 53
"8504" 4849 "b" 43
"8505" 459 "e" 49
"8506" 1630 "e" 51
"8507" 8338 "g" 53
"8508" 1473 "d" 50
"8509" 2046 "i" 48
"8510" 4684 "i" 50
"8511" 476 "h" 51
"8512" 6622 "j" 51
"8513" 665 "b" 44
"8514" 1986 "c" 46
"8515" 7643 "a" 46
"8516" 4032 "g" 51
"8517" 6872 "e" 50
"8518" 4180 "f" 50
"8519" 9124 "h" 52
"8520" 2667 "e" 50
"8521" 2973 "j" 51
"8522" 6406 "e" 49
"8523" 2581 "i" 46
"8524" 2250 "g" 51
"8525" 4169 "e" 50
"8526" 9013 "i" 47
"8527" 9025 "d" 49
"8528" 8898 "a" 44
"8529" 6909 "a" 45
"8530" 7703 "j" 52
"8531" 3920 "h" 54
"8532" 2013 "c" 49
"8533" 6020 "d" 50
"8534" 6768 "b" 46
"8535" 2628 "g" 52
"8536" 3127 "h" 53
"8537" 6257 "c" 47
"8538" 2026 "f" 50
"8539" 6794 "c" 47
"8540" 5209 "j" 51
"8541" 5600 "e" 50
"8542" 7946 "h" 53
"8543" 3305 "i" 48
"8544" 2373 "i" 48
"8545" 3538 "f" 52
"8546" 6452 "e" 52
"8547" 4648 "b" 45
"8548" 7221 "f" 52
"8549" 568 "e" 50
"8550" 7642 "d" 51
"8551" 8223 "a" 46
"8552" 6058 "i" 48
"8553" 5892 "i" 49
"8554" 2297 "c" 50
"8555" 1845 "h" 52
"8556" 7550 "f" 51
"8557" 2215 "h" 52
"8558" 9865 "i" 49
"8559" 8901 "a" 46
"8560" 8994 "j" 50
"8561" 1022 "d" 50
"8562" 4293 "c" 49
"8563" 4910 "e" 50
"8564" 5153 "c" 49
"8565" 5701 "a" 46
"8566" 411 "f" 51
"8567" 9467 "b" 47
"8568" 4348 "i" 47
"8569" 4926 "h" 52
"8570" 3474 "j" 50
"8571" 8160 "i" 48
"8572" 7780 "f" 50
"8573" 3456 "h" 53
"8574" 2769 "h" 54
"8575" 2618 "g" 52
"8576" 8589 "g" 53
"8577" 9323 "d" 51
"8578" 5063 "h" 53
"8579" 2469 "d" 50
"8580" 8619 "b" 45
"8581" 7768 "i" 48
"8582" 6799 "e" 49
"8583" 6157 "i" 49
"8584" 5378 "a" 44
"8585" 2263 "f" 52
"8586" 4893 "b" 46
"8587" 155 "h" 52
"8588" 610 "c" 48
